	ds	trend	yhat_lower	yhat_upper	trend_lower	trend_upper	additive_terms	additive_terms_lower	additive_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	yhat
20	2015-01-30	45.10863181105942	28.097821116011648	61.79963426104376	45.10863181105942	45.10863181105942	0.16204408574380127	0.16204408574380127	0.16204408574380127	-0.34460829719134844	-0.34460829719134844	-0.34460829719134844	0.5066523829351496	0.5066523829351496	0.5066523829351496	0.0	0.0	0.0	45.27067589680322
21	2015-02-02	45.155596254423145	30.49278140089266	62.28191746229005	45.155596254423145	45.155596254423145	0.9648367610734135	0.9648367610734135	0.9648367610734135	-0.28543088679837403	-0.28543088679837403	-0.28543088679837403	1.2502676478717878	1.2502676478717878	1.2502676478717878	0.0	0.0	0.0	46.12043301549656
22	2015-02-03	45.171251068877716	30.91879958527085	61.74844168892024	45.171251068877716	45.171251068877716	1.0839245024102453	1.0839245024102453	1.0839245024102453	-0.3912510185560867	-0.3912510185560867	-0.3912510185560867	1.475175520966332	1.475175520966332	1.475175520966332	0.0	0.0	0.0	46.255175571287964
23	2015-02-04	45.1869058833323	30.11002510504652	63.80906096586075	45.1869058833323	45.1869058833323	1.4039107141700153	1.4039107141700153	1.4039107141700153	-0.275670513071626	-0.275670513071626	-0.275670513071626	1.6795812272416415	1.6795812272416415	1.6795812272416415	0.0	0.0	0.0	46.59081659750232
24	2015-02-05	45.20256069778687	29.51005034079911	62.45498857330763	45.20256069778687	45.20256069778687	1.4239755344134255	1.4239755344134255	1.4239755344134255	-0.4344959186483055	-0.4344959186483055	-0.4344959186483055	1.8584714530617312	1.8584714530617312	1.8584714530617312	0.0	0.0	0.0	46.626536232200294
25	2015-02-06	45.21821551224146	29.830569305896272	62.26490905822214	45.21821551224146	45.21821551224146	1.6626231917271135	1.6626231917271135	1.6626231917271135	-0.344608297191039	-0.344608297191039	-0.344608297191039	2.0072314889181526	2.0072314889181526	2.0072314889181526	0.0	0.0	0.0	46.88083870396857
26	2015-02-09	45.265179955605184	29.800305880196223	62.91479010919449	45.265179955605184	45.265179955605184	1.9488635288359066	1.9488635288359066	1.9488635288359066	-0.28543088679860956	-0.28543088679860956	-0.28543088679860956	2.234294415634517	2.234294415634517	2.234294415634517	0.0	0.0	0.0	47.21404348444109
27	2015-02-10	45.28083477005976	30.7019979697706	62.91157316755938	45.28083477005976	45.28083477005976	1.8358999434046108	1.8358999434046108	1.8358999434046108	-0.39125101855577454	-0.39125101855577454	-0.39125101855577454	2.2271509619603855	2.2271509619603855	2.2271509619603855	0.0	0.0	0.0	47.116734713464375
28	2015-02-11	45.29648958451434	31.045118695123623	63.55599081239274	45.29648958451434	45.29648958451434	1.8997545351037592	1.8997545351037592	1.8997545351037592	-0.27567051307160545	-0.27567051307160545	-0.27567051307160545	2.1754250481753648	2.1754250481753648	2.1754250481753648	0.0	0.0	0.0	47.1962441196181
29	2015-02-12	45.31214439896891	30.03120519810324	64.47718088722944	45.31214439896891	45.31214439896891	1.643822167973616	1.643822167973616	1.643822167973616	-0.43449591864838505	-0.43449591864838505	-0.43449591864838505	2.078318086622001	2.078318086622001	2.078318086622001	0.0	0.0	0.0	46.95596656694253
30	2015-02-13	45.32779921342349	29.364610187785928	64.06098232889649	45.32779921342349	45.32779921342349	1.5911802746134647	1.5911802746134647	1.5911802746134647	-0.34460829719164104	-0.34460829719164104	-0.34460829719164104	1.9357885718051062	1.9357885718051062	1.9357885718051062	0.0	0.0	0.0	46.91897948803695
31	2015-02-17	45.3904184712418	27.91040854281675	61.552317137151974	45.3904184712418	45.3904184712418	0.5452619533900139	0.5452619533900139	0.5452619533900139	-0.39125101855546235	-0.39125101855546235	-0.39125101855546235	0.9365129719454763	0.9365129719454763	0.9365129719454763	0.0	0.0	0.0	45.93568042463181
32	2015-02-18	45.40607328569637	30.30881208752595	62.883660922961575	45.40607328569637	45.40607328569637	0.3160278703972005	0.3160278703972005	0.3160278703972005	-0.27567051307151264	-0.27567051307151264	-0.27567051307151264	0.5916983834687131	0.5916983834687131	0.5916983834687131	0.0	0.0	0.0	45.72210115609357
33	2015-02-19	45.42172810015096	29.324994646493955	60.48089611993557	45.42172810015096	45.42172810015096	-0.21857089882335737	-0.21857089882335737	-0.21857089882335737	-0.4344959186482167	-0.4344959186482167	-0.4344959186482167	0.21592501982485923	0.21592501982485923	0.21592501982485923	0.0	0.0	0.0	45.2031572013276
34	2015-02-20	45.43738291460553	27.718196571677353	62.024700017521745	45.43738291460553	45.43738291460553	-0.5310265802652359	-0.5310265802652359	-0.5310265802652359	-0.3446082971913316	-0.3446082971913316	-0.3446082971913316	-0.1864182830739043	-0.1864182830739043	-0.1864182830739043	0.0	0.0	0.0	44.906356334340295
35	2015-02-23	45.484347357969256	27.92362631416413	59.14031313014428	45.484347357969256	45.484347357969256	-1.7894912578240163	-1.7894912578240163	-1.7894912578240163	-0.285430886800159	-0.285430886800159	-0.285430886800159	-1.5040603710238574	-1.5040603710238574	-1.5040603710238574	0.0	0.0	0.0	43.69485610014524
36	2015-02-24	45.50000217242384	27.073581897698652	58.72581309816473	45.50000217242384	45.50000217242384	-2.3541469061723572	-2.3541469061723572	-2.3541469061723572	-0.39125101855580235	-0.39125101855580235	-0.39125101855580235	-1.9628958876165548	-1.9628958876165548	-1.9628958876165548	0.0	0.0	0.0	43.14585526625148
37	2015-02-25	45.51565698687841	25.997588397654205	60.62711518769446	45.51565698687841	45.51565698687841	-2.6984364910687435	-2.6984364910687435	-2.6984364910687435	-0.27567051307149176	-0.27567051307149176	-0.27567051307149176	-2.422765977997252	-2.422765977997252	-2.422765977997252	0.0	0.0	0.0	42.81722049580967
38	2015-02-26	45.531311801333	26.094099297571233	57.62948951499073	45.531311801333	45.531311801333	-3.3130106081236943	-3.3130106081236943	-3.3130106081236943	-0.4344959186482961	-0.4344959186482961	-0.4344959186482961	-2.8785146894753986	-2.8785146894753986	-2.8785146894753986	0.0	0.0	0.0	42.2183011932093
39	2015-02-27	45.54696661578757	26.370484041151478	57.921616681377735	45.54696661578757	45.54696661578757	-3.669794750471158	-3.669794750471158	-3.669794750471158	-0.3446082971905542	-0.3446082971905542	-0.3446082971905542	-3.3251864532806046	-3.3251864532806046	-3.3251864532806046	0.0	0.0	0.0	41.87717186531641
40	2015-03-02	45.59393105915131	24.476169738904122	56.663349837474044	45.59393105915131	45.59393105915131	-4.85130188615748	-4.85130188615748	-4.85130188615748	-0.2854308867991383	-0.2854308867991383	-0.2854308867991383	-4.565870999358342	-4.565870999358342	-4.565870999358342	0.0	0.0	0.0	40.74262917299383
41	2015-03-03	45.60958587360588	24.2692680763768	56.8806463095509	45.60958587360588	45.60958587360588	-5.3246549167691795	-5.3246549167691795	-5.3246549167691795	-0.3912510185558212	-0.3912510185558212	-0.3912510185558212	-4.933403898213357	-4.933403898213357	-4.933403898213357	0.0	0.0	0.0	40.2849309568367
42	2015-03-04	45.62524068806045	22.90942330181219	56.08366949572974	45.62524068806045	45.62524068806045	-5.548340777802432	-5.548340777802432	-5.548340777802432	-0.27567051307158547	-0.27567051307158547	-0.27567051307158547	-5.272670264730847	-5.272670264730847	-5.272670264730847	0.0	0.0	0.0	40.07689991025802
43	2015-03-05	45.640895502515036	21.207654915733915	55.5714652631386	45.640895502515036	45.640895502515036	-6.015818337205442	-6.015818337205442	-6.015818337205442	-0.4344959186483757	-0.4344959186483757	-0.4344959186483757	-5.5813224185570665	-5.5813224185570665	-5.5813224185570665	0.0	0.0	0.0	39.62507716530959
44	2015-03-06	45.65655031696961	23.63725892251076	55.55176944662435	45.65655031696961	45.65655031696961	-6.202186202847343	-6.202186202847343	-6.202186202847343	-0.34460829718977676	-0.34460829718977676	-0.34460829718977676	-5.857577905657566	-5.857577905657566	-5.857577905657566	0.0	0.0	0.0	39.454364114122264
